heure,Interval,kWh,sec,Wh,cumul(ms),dates,days
12:44:27,2426,1.48,2.426,1483.924154987634,41360796817,2024-12-12 12:44:27.478952,12/12/24
12:44:30,2559,1.41,2.559,1406.799531066823,41360799376,2024-12-12 12:44:30.037952,12/12/24
12:44:35,5369,0.67,5.369,670.5159247532129,41360804745,2024-12-12 12:44:35.406952,12/12/24
12:44:37,2517,1.43,2.517,1430.274135876043,41360807262,2024-12-12 12:44:37.923952,12/12/24
12:44:40,2420,1.49,2.42,1487.603305785124,41360809682,2024-12-12 12:44:40.343952,12/12/24
12:44:42,2474,1.46,2.474,1455.1333872271625,41360812156,2024-12-12 12:44:42.817952,12/12/24
12:44:48,5306,0.68,5.306,678.4771956275914,41360817462,2024-12-12 12:44:48.123952,12/12/24
12:44:50,2632,1.37,2.632,1367.7811550151976,41360820094,2024-12-12 12:44:50.755952,12/12/24
12:44:53,2429,1.48,2.429,1482.0913956360641,41360822523,2024-12-12 12:44:53.184952,12/12/24
12:44:55,2430,1.48,2.43,1481.4814814814815,41360824953,2024-12-12 12:44:55.614952,12/12/24
12:45:0,5197,0.69,5.197,692.707331152588,41360830150,2024-12-12 12:45:00.811952,12/12/24
12:45:3,2809,1.28,2.809,1281.5948736205055,41360832959,2024-12-12 12:45:03.620952,12/12/24
12:45:6,2439,1.48,2.439,1476.0147601476015,41360835398,2024-12-12 12:45:06.059952,12/12/24
12:45:8,2430,1.48,2.43,1481.4814814814815,41360837828,2024-12-12 12:45:08.489952,12/12/24
12:45:13,4930,0.73,4.93,730.2231237322516,41360842758,2024-12-12 12:45:13.419952,12/12/24
12:45:16,3039,1.18,3.039,1184.6001974333662,41360845797,2024-12-12 12:45:16.458952,12/12/24
12:45:18,2413,1.49,2.413,1491.9187733112308,41360848210,2024-12-12 12:45:18.871952,12/12/24
12:45:21,2517,1.43,2.517,1430.274135876043,41360850727,2024-12-12 12:45:21.388952,12/12/24
12:45:25,4602,0.78,4.602,782.2685788787484,41360855329,2024-12-12 12:45:25.990952,12/12/24
12:45:30,4909,0.73,4.909,733.3469138317377,41360860238,2024-12-12 12:45:30.899952,12/12/24
12:45:35,4899,0.73,4.899,734.8438456827924,41360865137,2024-12-12 12:45:35.798952,12/12/24
12:45:40,4904,0.73,4.904,734.094616639478,41360870041,2024-12-12 12:45:40.702952,12/12/24
12:45:45,4926,0.73,4.926,730.816077953715,41360874967,2024-12-12 12:45:45.628952,12/12/24
12:45:50,4927,0.73,4.927,730.6677491374061,41360879894,2024-12-12 12:45:50.555952,12/12/24
12:45:55,4936,0.73,4.936,729.3354943273906,41360884830,2024-12-12 12:45:55.491952,12/12/24
12:46:0,4917,0.73,4.917,732.1537522879805,41360889747,2024-12-12 12:46:00.408952,12/12/24
12:46:5,4918,0.73,4.918,732.0048800325336,41360894665,2024-12-12 12:46:05.326952,12/12/24
12:46:10,4912,0.73,4.912,732.899022801303,41360899577,2024-12-12 12:46:10.238952,12/12/24
12:46:15,4926,0.73,4.926,730.816077953715,41360904503,2024-12-12 12:46:15.164952,12/12/24
12:46:20,4924,0.73,4.924,731.1129163281885,41360909427,2024-12-12 12:46:20.088952,12/12/24
12:46:25,4941,0.73,4.941,728.5974499089253,41360914368,2024-12-12 12:46:25.029952,12/12/24
12:46:29,4925,0.73,4.925,730.9644670050761,41360919293,2024-12-12 12:46:29.954952,12/12/24
12:46:34,4944,0.73,4.944,728.1553398058253,41360924237,2024-12-12 12:46:34.898952,12/12/24
12:46:39,4930,0.73,4.93,730.2231237322516,41360929167,2024-12-12 12:46:39.828952,12/12/24
12:46:44,4939,0.73,4.939,728.8924883579672,41360934106,2024-12-12 12:46:44.767952,12/12/24
12:46:49,4934,0.73,4.934,729.6311309282529,41360939040,2024-12-12 12:46:49.701952,12/12/24
12:46:54,4925,0.73,4.925,730.9644670050761,41360943965,2024-12-12 12:46:54.626952,12/12/24
12:46:59,4925,0.73,4.925,730.9644670050761,41360948890,2024-12-12 12:46:59.551952,12/12/24
12:47:4,4917,0.73,4.917,732.1537522879805,41360953807,2024-12-12 12:47:04.468952,12/12/24
12:47:9,4909,0.73,4.909,733.3469138317377,41360958716,2024-12-12 12:47:09.377952,12/12/24
12:47:14,4925,0.73,4.925,730.9644670050761,41360963641,2024-12-12 12:47:14.302952,12/12/24
12:47:19,4907,0.73,4.907,733.6458121051559,41360968548,2024-12-12 12:47:19.209952,12/12/24
12:47:24,4932,0.73,4.932,729.92700729927,41360973480,2024-12-12 12:47:24.141952,12/12/24
12:47:29,4931,0.73,4.931,730.0750354897586,41360978411,2024-12-12 12:47:29.072952,12/12/24
12:47:34,4941,0.73,4.941,728.5974499089253,41360983352,2024-12-12 12:47:34.013952,12/12/24
12:47:38,4900,0.73,4.9,734.6938775510204,41360988252,2024-12-12 12:47:38.913952,12/12/24
12:47:43,4901,0.73,4.901,734.5439706182411,41360993153,2024-12-12 12:47:43.814952,12/12/24
12:47:48,4897,0.74,4.897,735.1439656932816,41360998050,2024-12-12 12:47:48.711952,12/12/24
12:47:53,4902,0.73,4.902,734.3941248470012,41361002952,2024-12-12 12:47:53.613952,12/12/24
12:47:58,4910,0.73,4.91,733.1975560081466,41361007862,2024-12-12 12:47:58.523952,12/12/24
12:48:3,4905,0.73,4.905,733.9449541284404,41361012767,2024-12-12 12:48:03.428952,12/12/24
12:48:8,4900,0.73,4.9,734.6938775510204,41361017667,2024-12-12 12:48:08.328952,12/12/24
12:48:13,4880,0.74,4.88,737.7049180327868,41361022547,2024-12-12 12:48:13.208952,12/12/24
12:48:18,4875,0.74,4.875,738.4615384615385,41361027422,2024-12-12 12:48:18.083952,12/12/24
12:48:22,4863,0.74,4.863,740.2837754472548,41361032285,2024-12-12 12:48:22.946952,12/12/24
12:48:27,4883,0.74,4.883,737.2516895351218,41361037168,2024-12-12 12:48:27.829952,12/12/24
12:48:32,4870,0.74,4.87,739.2197125256673,41361042038,2024-12-12 12:48:32.699952,12/12/24
12:48:37,4900,0.73,4.9,734.6938775510204,41361046938,2024-12-12 12:48:37.599952,12/12/24
12:48:42,4872,0.74,4.872,738.9162561576354,41361051810,2024-12-12 12:48:42.471952,12/12/24
12:48:47,4900,0.73,4.9,734.6938775510204,41361056710,2024-12-12 12:48:47.371952,12/12/24
12:48:52,4893,0.74,4.893,735.7449417535255,41361061603,2024-12-12 12:48:52.264952,12/12/24
12:48:57,4891,0.74,4.891,736.0457984052341,41361066494,2024-12-12 12:48:57.155952,12/12/24
12:49:2,4890,0.74,4.89,736.1963190184049,41361071384,2024-12-12 12:49:02.045952,12/12/24
12:49:6,4888,0.74,4.888,736.4975450081834,41361076272,2024-12-12 12:49:06.933952,12/12/24
12:49:11,4871,0.74,4.871,739.067953192363,41361081143,2024-12-12 12:49:11.804952,12/12/24
12:49:16,4900,0.73,4.9,734.6938775510204,41361086043,2024-12-12 12:49:16.704952,12/12/24
12:49:21,4869,0.74,4.869,739.3715341959335,41361090912,2024-12-12 12:49:21.573952,12/12/24
12:49:26,4878,0.74,4.878,738.0073800738007,41361095790,2024-12-12 12:49:26.451952,12/12/24
12:49:31,4865,0.74,4.865,739.9794450154162,41361100655,2024-12-12 12:49:31.316952,12/12/24
12:49:36,4887,0.74,4.887,736.6482504604052,41361105542,2024-12-12 12:49:36.203952,12/12/24
12:49:41,4870,0.74,4.87,739.2197125256673,41361110412,2024-12-12 12:49:41.073952,12/12/24
12:49:45,4886,0.74,4.886,736.7990176013099,41361115298,2024-12-12 12:49:45.959952,12/12/24
12:49:50,4890,0.74,4.89,736.1963190184049,41361120188,2024-12-12 12:49:50.849952,12/12/24
12:49:55,4885,0.74,4.885,736.949846468782,41361125073,2024-12-12 12:49:55.734952,12/12/24
12:50:0,4874,0.74,4.874,738.6130488305294,41361129947,2024-12-12 12:50:00.608952,12/12/24
12:50:5,4885,0.74,4.885,736.949846468782,41361134832,2024-12-12 12:50:05.493952,12/12/24
12:50:10,4890,0.74,4.89,736.1963190184049,41361139722,2024-12-12 12:50:10.383952,12/12/24
12:50:15,4882,0.74,4.882,737.402703809914,41361144604,2024-12-12 12:50:15.265952,12/12/24
12:50:20,4880,0.74,4.88,737.7049180327868,41361149484,2024-12-12 12:50:20.145952,12/12/24
12:50:25,4874,0.74,4.874,738.6130488305294,41361154358,2024-12-12 12:50:25.019952,12/12/24
12:50:29,4866,0.74,4.866,739.8273736128236,41361159224,2024-12-12 12:50:29.885952,12/12/24
12:50:34,4848,0.74,4.848,742.5742574257425,41361164072,2024-12-12 12:50:34.733952,12/12/24
12:50:39,4851,0.74,4.851,742.1150278293136,41361168923,2024-12-12 12:50:39.584952,12/12/24
12:50:44,4881,0.74,4.881,737.5537799631223,41361173804,2024-12-12 12:50:44.465952,12/12/24
12:50:49,4897,0.74,4.897,735.1439656932816,41361178701,2024-12-12 12:50:49.362952,12/12/24
12:50:54,4918,0.73,4.918,732.0048800325336,41361183619,2024-12-12 12:50:54.280952,12/12/24
12:50:59,4911,0.73,4.911,733.0482590103849,41361188530,2024-12-12 12:50:59.191952,12/12/24
12:51:4,4889,0.74,4.889,736.3469012067908,41361193419,2024-12-12 12:51:04.080952,12/12/24
12:51:8,4905,0.73,4.905,733.9449541284404,41361198324,2024-12-12 12:51:08.985952,12/12/24
12:51:13,4905,0.73,4.905,733.9449541284404,41361203229,2024-12-12 12:51:13.890952,12/12/24
12:51:18,4912,0.73,4.912,732.899022801303,41361208141,2024-12-12 12:51:18.802952,12/12/24
12:51:23,4891,0.74,4.891,736.0457984052341,41361213032,2024-12-12 12:51:23.693952,12/12/24
12:51:28,4898,0.73,4.898,734.9938750510412,41361217930,2024-12-12 12:51:28.591952,12/12/24
12:51:33,4889,0.74,4.889,736.3469012067908,41361222819,2024-12-12 12:51:33.480952,12/12/24
12:51:38,4902,0.73,4.902,734.3941248470012,41361227721,2024-12-12 12:51:38.382952,12/12/24
12:51:43,4883,0.74,4.883,737.2516895351218,41361232604,2024-12-12 12:51:43.265952,12/12/24
12:51:48,4910,0.73,4.91,733.1975560081466,41361237514,2024-12-12 12:51:48.175952,12/12/24
12:51:53,4874,0.74,4.874,738.6130488305294,41361242388,2024-12-12 12:51:53.049952,12/12/24
12:51:57,4910,0.73,4.91,733.1975560081466,41361247298,2024-12-12 12:51:57.959952,12/12/24
12:52:2,4892,0.74,4.892,735.8953393295176,41361252190,2024-12-12 12:52:02.851952,12/12/24
12:52:7,4884,0.74,4.884,737.1007371007371,41361257074,2024-12-12 12:52:07.735952,12/12/24
12:52:12,4874,0.74,4.874,738.6130488305294,41361261948,2024-12-12 12:52:12.609952,12/12/24
12:52:17,4880,0.74,4.88,737.7049180327868,41361266828,2024-12-12 12:52:17.489952,12/12/24
12:52:22,4896,0.74,4.896,735.2941176470588,41361271724,2024-12-12 12:52:22.385952,12/12/24
12:52:27,4896,0.74,4.896,735.2941176470588,41361276620,2024-12-12 12:52:27.281952,12/12/24
12:52:32,4897,0.74,4.897,735.1439656932816,41361281517,2024-12-12 12:52:32.178952,12/12/24
12:52:37,4881,0.74,4.881,737.5537799631223,41361286398,2024-12-12 12:52:37.059952,12/12/24
12:52:41,4908,0.73,4.908,733.4963325183375,41361291306,2024-12-12 12:52:41.967952,12/12/24
12:52:46,4901,0.73,4.901,734.5439706182411,41361296207,2024-12-12 12:52:46.868952,12/12/24
12:52:51,4936,0.73,4.936,729.3354943273906,41361301143,2024-12-12 12:52:51.804952,12/12/24
12:52:56,4902,0.73,4.902,734.3941248470012,41361306045,2024-12-12 12:52:56.706952,12/12/24
12:53:1,4928,0.73,4.928,730.5194805194806,41361310973,2024-12-12 12:53:01.634952,12/12/24
12:53:6,4923,0.73,4.923,731.2614259597806,41361315896,2024-12-12 12:53:06.557952,12/12/24
12:53:11,4938,0.73,4.938,729.0400972053463,41361320834,2024-12-12 12:53:11.495952,12/12/24
12:53:16,4935,0.73,4.935,729.483282674772,41361325769,2024-12-12 12:53:16.430952,12/12/24
12:53:21,4935,0.73,4.935,729.483282674772,41361330704,2024-12-12 12:53:21.365952,12/12/24
12:53:26,4931,0.73,4.931,730.0750354897586,41361335635,2024-12-12 12:53:26.296952,12/12/24
12:53:31,4932,0.73,4.932,729.92700729927,41361340567,2024-12-12 12:53:31.228952,12/12/24
12:53:36,4930,0.73,4.93,730.2231237322516,41361345497,2024-12-12 12:53:36.158952,12/12/24
12:53:41,4917,0.73,4.917,732.1537522879805,41361350414,2024-12-12 12:53:41.075952,12/12/24
12:53:45,4916,0.73,4.916,732.3026851098454,41361355330,2024-12-12 12:53:45.991952,12/12/24
12:53:50,4911,0.73,4.911,733.0482590103849,41361360241,2024-12-12 12:53:50.902952,12/12/24
12:53:55,4917,0.73,4.917,732.1537522879805,41361365158,2024-12-12 12:53:55.819952,12/12/24
12:54:0,4910,0.73,4.91,733.1975560081466,41361370068,2024-12-12 12:54:00.729952,12/12/24
12:54:5,4905,0.73,4.905,733.9449541284404,41361374973,2024-12-12 12:54:05.634952,12/12/24
12:54:10,4908,0.73,4.908,733.4963325183375,41361379881,2024-12-12 12:54:10.542952,12/12/24
12:54:15,4903,0.73,4.903,734.2443401998776,41361384784,2024-12-12 12:54:15.445952,12/12/24
12:54:20,4893,0.74,4.893,735.7449417535255,41361389677,2024-12-12 12:54:20.338952,12/12/24
12:54:26,5878,0.61,5.878,612.4532153793807,41361395555,2024-12-12 12:54:26.216952,12/12/24
12:54:32,6218,0.58,6.218,578.9642972016726,41361401773,2024-12-12 12:54:32.434952,12/12/24
12:54:38,6220,0.58,6.22,578.7781350482315,41361407993,2024-12-12 12:54:38.654952,12/12/24
12:54:44,6246,0.58,6.246,576.3688760806916,41361414239,2024-12-12 12:54:44.900952,12/12/24
12:54:51,6260,0.57,6.26,575.0798722044728,41361420499,2024-12-12 12:54:51.160952,12/12/24
12:54:57,6259,0.57,6.259,575.1717526761463,41361426758,2024-12-12 12:54:57.419952,12/12/24
12:55:3,6267,0.57,6.267,574.4375299186213,41361433025,2024-12-12 12:55:03.686952,12/12/24
12:55:9,6248,0.58,6.248,576.1843790012804,41361439273,2024-12-12 12:55:09.934952,12/12/24
12:55:16,6257,0.57,6.257,575.3556017260668,41361445530,2024-12-12 12:55:16.191952,12/12/24
12:55:22,6250,0.58,6.25,576.0,41361451780,2024-12-12 12:55:22.441952,12/12/24
12:55:28,6264,0.57,6.264,574.7126436781609,41361458044,2024-12-12 12:55:28.705952,12/12/24
12:55:34,6262,0.57,6.262,574.8961992973491,41361464306,2024-12-12 12:55:34.967952,12/12/24
12:55:41,6274,0.57,6.274,573.7966209754543,41361470580,2024-12-12 12:55:41.241952,12/12/24
12:55:47,6667,0.54,6.667,539.9730013499325,41361477247,2024-12-12 12:55:47.908952,12/12/24
12:55:56,8623,0.42,8.623,417.48811318566624,41361485870,2024-12-12 12:55:56.531952,12/12/24
12:56:5,8609,0.42,8.609,418.16703449878037,41361494479,2024-12-12 12:56:05.140952,12/12/24
12:56:13,8588,0.42,8.588,419.1895668374476,41361503067,2024-12-12 12:56:13.728952,12/12/24
12:56:22,8463,0.43,8.463,425.3810705423609,41361511530,2024-12-12 12:56:22.191952,12/12/24
12:56:30,8480,0.42,8.48,424.52830188679246,41361520010,2024-12-12 12:56:30.671952,12/12/24
12:56:39,8543,0.42,8.543,421.3976354910453,41361528553,2024-12-12 12:56:39.214952,12/12/24
12:56:48,9451,0.38,9.451,380.91207279652946,41361538004,2024-12-12 12:56:48.665952,12/12/24
12:56:59,10563,0.34,10.563,340.8122692416927,41361548567,2024-12-12 12:56:59.228952,12/12/24
12:57:8,9748,0.37,9.748,369.3065244152647,41361558315,2024-12-12 12:57:08.976952,12/12/24
12:57:18,9732,0.37,9.732,369.9136868064118,41361568047,2024-12-12 12:57:18.708952,12/12/24
12:57:28,9691,0.37,9.691,371.47869156949747,41361577738,2024-12-12 12:57:28.399952,12/12/24
12:57:37,8812,0.41,8.812,408.5338175215615,41361586550,2024-12-12 12:57:37.211952,12/12/24
12:57:45,8639,0.42,8.639,416.7148975575877,41361595189,2024-12-12 12:57:45.850952,12/12/24
12:57:54,8586,0.42,8.586,419.2872117400419,41361603775,2024-12-12 12:57:54.436952,12/12/24
12:58:3,8598,0.42,8.598,418.70202372644803,41361612373,2024-12-12 12:58:03.034952,12/12/24
12:58:11,8488,0.42,8.488,424.1281809613572,41361620861,2024-12-12 12:58:11.522952,12/12/24
12:58:20,8479,0.42,8.479,424.5783700908126,41361629340,2024-12-12 12:58:20.001952,12/12/24
12:58:28,8506,0.42,8.506,423.230660710087,41361637846,2024-12-12 12:58:28.507952,12/12/24
12:58:36,8392,0.43,8.392,428.9799809342231,41361646238,2024-12-12 12:58:36.899952,12/12/24
12:58:45,8419,0.43,8.419,427.60422853070435,41361654657,2024-12-12 12:58:45.318952,12/12/24
12:58:53,8407,0.43,8.407,428.21458308552394,41361663064,2024-12-12 12:58:53.725952,12/12/24
12:59:2,8370,0.43,8.37,430.10752688172045,41361671434,2024-12-12 12:59:02.095952,12/12/24
12:59:10,8383,0.43,8.383,429.4405344148873,41361679817,2024-12-12 12:59:10.478952,12/12/24
12:59:18,8343,0.43,8.343,431.4994606256742,41361688160,2024-12-12 12:59:18.821952,12/12/24
12:59:27,8417,0.43,8.417,427.7058334323393,41361696577,2024-12-12 12:59:27.238952,12/12/24
12:59:35,8419,0.43,8.419,427.60422853070435,41361704996,2024-12-12 12:59:35.657952,12/12/24
12:59:44,8424,0.43,8.424,427.35042735042737,41361713420,2024-12-12 12:59:44.081952,12/12/24
12:59:52,8406,0.43,8.406,428.2655246252677,41361721826,2024-12-12 12:59:52.487952,12/12/24
13:0:0,8360,0.43,8.36,430.622009569378,41361730186,2024-12-12 13:00:00.847952,12/12/24
13:0:9,8376,0.43,8.376,429.7994269340974,41361738562,2024-12-12 13:00:09.223952,12/12/24
13:0:17,8369,0.43,8.369,430.1589198231569,41361746931,2024-12-12 13:00:17.592952,12/12/24
13:0:25,8402,0.43,8.402,428.46941204475127,41361755333,2024-12-12 13:00:25.994952,12/12/24
13:0:34,8390,0.43,8.39,429.0822407628129,41361763723,2024-12-12 13:00:34.384952,12/12/24
13:0:43,8617,0.42,8.617,417.7788093303934,41361772340,2024-12-12 13:00:43.001952,12/12/24
13:0:51,8731,0.41,8.731,412.32390333295155,41361781071,2024-12-12 13:00:51.732952,12/12/24
13:1:0,8688,0.41,8.688,414.3646408839779,41361789759,2024-12-12 13:01:00.420952,12/12/24
13:1:9,8714,0.41,8.714,413.12829928850124,41361798473,2024-12-12 13:01:09.134952,12/12/24
13:1:17,8643,0.42,8.643,416.5220409580007,41361807116,2024-12-12 13:01:17.777952,12/12/24
13:1:26,8678,0.41,8.678,414.84212952293154,41361815794,2024-12-12 13:01:26.455952,12/12/24
13:1:35,8649,0.42,8.649,416.2330905306972,41361824443,2024-12-12 13:01:35.104952,12/12/24
13:1:43,8600,0.42,8.6,418.6046511627907,41361833043,2024-12-12 13:01:43.704952,12/12/24
13:1:52,8561,0.42,8.561,420.51162247401004,41361841604,2024-12-12 13:01:52.265952,12/12/24
13:2:0,8544,0.42,8.544,421.34831460674155,41361850148,2024-12-12 13:02:00.809952,12/12/24
13:2:9,8437,0.43,8.437,426.6919521156809,41361858585,2024-12-12 13:02:09.246952,12/12/24
13:2:17,8042,0.45,8.042,447.6498383486695,41361866627,2024-12-12 13:02:17.288952,12/12/24
13:2:24,7087,0.51,7.087,507.9723437279526,41361873714,2024-12-12 13:02:24.375952,12/12/24
13:2:31,7089,0.51,7.089,507.82903089293274,41361880803,2024-12-12 13:02:31.464952,12/12/24
13:2:38,7115,0.5,7.115,505.97329585382994,41361887918,2024-12-12 13:02:38.579952,12/12/24
13:2:45,7122,0.5,7.122,505.4759898904802,41361895040,2024-12-12 13:02:45.701952,12/12/24
13:2:52,7232,0.5,7.232,497.78761061946904,41361902272,2024-12-12 13:02:52.933952,12/12/24
13:3:0,7172,0.5,7.172,501.952035694367,41361909444,2024-12-12 13:03:00.105952,12/12/24
13:3:7,7183,0.5,7.183,501.18334957538633,41361916627,2024-12-12 13:03:07.288952,12/12/24
13:3:14,7165,0.5,7.165,502.4424284717376,41361923792,2024-12-12 13:03:14.453952,12/12/24
13:3:21,7127,0.5,7.127,505.12136944015714,41361930919,2024-12-12 13:03:21.580952,12/12/24
13:3:28,6762,0.53,6.762,532.3868677905945,41361937681,2024-12-12 13:03:28.342952,12/12/24
13:3:35,6658,0.54,6.658,540.7029137879243,41361944339,2024-12-12 13:03:35.000952,12/12/24
13:3:41,6646,0.54,6.646,541.6792055371652,41361950985,2024-12-12 13:03:41.646952,12/12/24
13:3:48,6602,0.55,6.602,545.2893062708271,41361957587,2024-12-12 13:03:48.248952,12/12/24
13:3:54,6628,0.54,6.628,543.1502715751358,41361964215,2024-12-12 13:03:54.876952,12/12/24
13:4:1,6513,0.55,6.513,552.7406725011515,41361970728,2024-12-12 13:04:01.389952,12/12/24
13:4:7,6497,0.55,6.497,554.1018931814684,41361977225,2024-12-12 13:04:07.886952,12/12/24
13:4:14,6493,0.55,6.493,554.4432465732327,41361983718,2024-12-12 13:04:14.379952,12/12/24
13:4:20,6478,0.56,6.478,555.7270762581044,41361990196,2024-12-12 13:04:20.857952,12/12/24
13:4:27,6411,0.56,6.411,561.5348619560131,41361996607,2024-12-12 13:04:27.268952,12/12/24
13:4:33,6462,0.56,6.462,557.1030640668523,41362003069,2024-12-12 13:04:33.730952,12/12/24
13:4:40,6448,0.56,6.448,558.3126550868486,41362009517,2024-12-12 13:04:40.178952,12/12/24
13:4:46,6533,0.55,6.533,551.0485228838206,41362016050,2024-12-12 13:04:46.711952,12/12/24
13:4:53,6389,0.56,6.389,563.4684614180622,41362022439,2024-12-12 13:04:53.100952,12/12/24
13:4:59,6433,0.56,6.433,559.6144877972952,41362028872,2024-12-12 13:04:59.533952,12/12/24
13:5:6,6479,0.56,6.479,555.6413026701651,41362035351,2024-12-12 13:05:06.012952,12/12/24
13:5:12,6356,0.57,6.356,566.393958464443,41362041707,2024-12-12 13:05:12.368952,12/12/24
13:5:18,6421,0.56,6.421,560.6603332814203,41362048128,2024-12-12 13:05:18.789952,12/12/24
13:5:25,6459,0.56,6.459,557.361820715281,41362054587,2024-12-12 13:05:25.248952,12/12/24
13:5:31,6610,0.54,6.61,544.6293494704993,41362061197,2024-12-12 13:05:31.858952,12/12/24
13:5:38,6639,0.54,6.639,542.2503389064618,41362067836,2024-12-12 13:05:38.497952,12/12/24
13:5:45,7026,0.51,7.026,512.3825789923143,41362074862,2024-12-12 13:05:45.523952,12/12/24
13:5:52,6785,0.53,6.785,530.5821665438467,41362081647,2024-12-12 13:05:52.308952,12/12/24
13:5:59,6815,0.53,6.815,528.2465150403522,41362088462,2024-12-12 13:05:59.123952,12/12/24
13:6:5,6836,0.53,6.836,526.623756582797,41362095298,2024-12-12 13:06:05.959952,12/12/24
13:6:12,6969,0.52,6.969,516.5733964700818,41362102267,2024-12-12 13:06:12.928952,12/12/24
13:6:19,6791,0.53,6.791,530.1133853629805,41362109058,2024-12-12 13:06:19.719952,12/12/24
13:6:26,6788,0.53,6.788,530.3476723629935,41362115846,2024-12-12 13:06:26.507952,12/12/24
13:6:33,6814,0.53,6.814,528.3240387437628,41362122660,2024-12-12 13:06:33.321952,12/12/24
13:6:39,6641,0.54,6.641,542.0870350850776,41362129301,2024-12-12 13:06:39.962952,12/12/24
13:6:46,6625,0.54,6.625,543.3962264150944,41362135926,2024-12-12 13:06:46.587952,12/12/24
13:6:53,6664,0.54,6.664,540.2160864345739,41362142590,2024-12-12 13:06:53.251952,12/12/24
13:6:59,6586,0.55,6.586,546.6140297600972,41362149176,2024-12-12 13:06:59.837952,12/12/24
13:7:6,6568,0.55,6.568,548.1120584652863,41362155744,2024-12-12 13:07:06.405952,12/12/24
13:7:12,6585,0.55,6.585,546.6970387243736,41362162329,2024-12-12 13:07:12.990952,12/12/24
13:7:19,6798,0.53,6.798,529.567519858782,41362169127,2024-12-12 13:07:19.788952,12/12/24
13:7:26,6809,0.53,6.809,528.7119988250845,41362175936,2024-12-12 13:07:26.597952,12/12/24
13:7:33,6835,0.53,6.835,526.7008046817849,41362182771,2024-12-12 13:07:33.432952,12/12/24
13:7:40,6691,0.54,6.691,538.036167986848,41362189462,2024-12-12 13:07:40.123952,12/12/24
13:7:46,6689,0.54,6.689,538.1970399162805,41362196151,2024-12-12 13:07:46.812952,12/12/24
13:7:53,6835,0.53,6.835,526.7008046817849,41362202986,2024-12-12 13:07:53.647952,12/12/24
13:8:0,6864,0.52,6.864,524.4755244755245,41362209850,2024-12-12 13:08:00.511952,12/12/24
13:8:7,6741,0.53,6.741,534.045393858478,41362216591,2024-12-12 13:08:07.252952,12/12/24
13:8:14,6937,0.52,6.937,518.956321176301,41362223528,2024-12-12 13:08:14.189952,12/12/24
13:8:21,7237,0.5,7.237,497.4436921376261,41362230765,2024-12-12 13:08:21.426952,12/12/24
13:8:28,7112,0.51,7.112,506.1867266591676,41362237877,2024-12-12 13:08:28.538952,12/12/24
13:8:35,6984,0.51,6.984,515.4639175257732,41362244861,2024-12-12 13:08:35.522952,12/12/24
13:8:43,7781,0.46,7.781,462.66546716360364,41362252642,2024-12-12 13:08:43.303952,12/12/24
13:8:51,8452,0.43,8.452,425.9346900141978,41362261094,2024-12-12 13:08:51.755952,12/12/24
13:9:0,8566,0.42,8.566,420.26616857342987,41362269660,2024-12-12 13:09:00.321952,12/12/24
13:9:8,8480,0.42,8.48,424.52830188679246,41362278140,2024-12-12 13:09:08.801952,12/12/24
13:9:17,8259,0.44,8.259,435.8881220486742,41362286399,2024-12-12 13:09:17.060952,12/12/24
13:9:25,8051,0.45,8.051,447.149422431996,41362294450,2024-12-12 13:09:25.111952,12/12/24
13:9:33,8197,0.44,8.197,439.18506770769795,41362302647,2024-12-12 13:09:33.308952,12/12/24
13:9:41,8106,0.44,8.106,444.1154700222058,41362310753,2024-12-12 13:09:41.414952,12/12/24
13:9:49,8072,0.44,8.072,445.98612487611496,41362318825,2024-12-12 13:09:49.486952,12/12/24
13:9:55,6142,0.59,6.142,586.1282969716705,41362324967,2024-12-12 13:09:55.628952,12/12/24
13:10:2,7081,0.51,7.081,508.40276797062563,41362332048,2024-12-12 13:10:02.709952,12/12/24
13:10:9,6996,0.51,6.996,514.5797598627787,41362339044,2024-12-12 13:10:09.705952,12/12/24
13:10:16,7068,0.51,7.068,509.3378607809847,41362346112,2024-12-12 13:10:16.773952,12/12/24
13:10:23,7155,0.5,7.155,503.1446540880503,41362353267,2024-12-12 13:10:23.928952,12/12/24
13:10:31,7390,0.49,7.39,487.1447902571042,41362360657,2024-12-12 13:10:31.318952,12/12/24
13:10:38,7203,0.5,7.203,499.7917534360683,41362367860,2024-12-12 13:10:38.521952,12/12/24
13:10:45,7395,0.49,7.395,486.815415821501,41362375255,2024-12-12 13:10:45.916952,12/12/24
13:10:53,7715,0.47,7.715,466.62346079066754,41362382970,2024-12-12 13:10:53.631952,12/12/24
13:11:1,7792,0.46,7.792,462.0123203285421,41362390762,2024-12-12 13:11:01.423952,12/12/24
13:11:9,7663,0.47,7.663,469.7898995171604,41362398425,2024-12-12 13:11:09.086952,12/12/24
13:11:16,7825,0.46,7.825,460.06389776357827,41362406250,2024-12-12 13:11:16.911952,12/12/24
13:11:24,7642,0.47,7.642,471.0808688824915,41362413892,2024-12-12 13:11:24.553952,12/12/24
13:11:32,7720,0.47,7.72,466.32124352331607,41362421612,2024-12-12 13:11:32.273952,12/12/24
13:11:39,7713,0.47,7.713,466.74445740956827,41362429325,2024-12-12 13:11:39.986952,12/12/24
13:11:47,7732,0.47,7.732,465.59751681324366,41362437057,2024-12-12 13:11:47.718952,12/12/24
13:11:55,7627,0.47,7.627,472.00734233643635,41362444684,2024-12-12 13:11:55.345952,12/12/24
