temp,hours,dates,variation,heures,jours
14.240000000000007,19899.5,25/06/24 12:00:00,1.2099999999999778,12,25/06/24
15.430000000000009,19899.541666666668,25/06/24 13:00:00,1.1900000000000013,13,25/06/24
16.439999999999998,19899.583333333332,25/06/24 14:00:00,1.0099999999999891,14,25/06/24
17.640000000000043,19899.625,25/06/24 15:00:00,1.2000000000000455,15,25/06/24
17.660000000000025,19899.666666666668,25/06/24 16:00:00,0.01999999999998181,16,25/06/24
16.689999999999998,19899.708333333332,25/06/24 17:00:00,-0.9700000000000273,17,25/06/24
15.590000000000032,19899.75,25/06/24 18:00:00,-1.099999999999966,18,25/06/24
15.120000000000005,19899.791666666668,25/06/24 19:00:00,-0.4700000000000273,19,25/06/24
14.930000000000009,19899.833333333332,25/06/24 20:00:00,-0.18999999999999595,20,25/06/24
14.990000000000007,19899.875,25/06/24 21:00:00,0.05999999999999872,21,25/06/24
14.75,19899.916666666668,25/06/24 22:00:00,-0.24000000000000732,22,25/06/24
13.950000000000044,19899.958333333332,25/06/24 23:00:00,-0.7999999999999563,23,25/06/24
13.629999999999995,19900.0,26/06/24 00:00:00,-0.32000000000004825,00,26/06/24
12.939999999999998,19900.041666666668,26/06/24 01:00:00,-0.6899999999999977,01,26/06/24
12.640000000000043,19900.083333333332,26/06/24 02:00:00,-0.2999999999999545,02,26/06/24
12.860000000000014,19900.125,26/06/24 03:00:00,0.21999999999997044,03,26/06/24
12.890000000000043,19900.166666666668,26/06/24 04:00:00,0.03000000000002956,04,26/06/24
12.930000000000009,19900.208333333332,26/06/24 05:00:00,0.0399999999999654,05,26/06/24
13.160000000000023,19900.25,26/06/24 06:00:00,0.23000000000001464,06,26/06/24
12.890000000000043,19900.291666666668,26/06/24 07:00:00,-0.26999999999998003,07,26/06/24
12.310000000000002,19900.333333333332,26/06/24 08:00:00,-0.5800000000000409,08,26/06/24
11.590000000000032,19900.375,26/06/24 09:00:00,-0.7199999999999704,09,26/06/24
11.640000000000043,19900.416666666668,26/06/24 10:00:00,0.05000000000001137,10,26/06/24
11.930000000000009,19900.458333333332,26/06/24 11:00:00,0.2899999999999654,11,26/06/24
13.29000000000002,19900.5,26/06/24 12:00:00,1.3600000000000119,12,26/06/24
14.83000000000004,19900.541666666668,26/06/24 13:00:00,1.5400000000000187,13,26/06/24
15.550000000000011,19900.583333333332,26/06/24 14:00:00,0.7199999999999722,14,26/06/24
16.840000000000032,19900.625,26/06/24 15:00:00,1.2900000000000205,15,26/06/24
16.590000000000032,19900.666666666668,26/06/24 16:00:00,-0.25,16,26/06/24
17.58000000000004,19900.708333333332,26/06/24 17:00:00,0.9900000000000091,17,26/06/24
18.110000000000014,19900.75,26/06/24 18:00:00,0.5299999999999727,18,26/06/24
18.19,19900.791666666668,26/06/24 19:00:00,0.07999999999998764,19,26/06/24
17.310000000000002,19900.833333333332,26/06/24 20:00:00,-0.879999999999999,20,26/06/24
15.470000000000027,19900.875,26/06/24 21:00:00,-1.839999999999975,21,26/06/24
14.5,19900.916666666668,26/06/24 22:00:00,-0.9700000000000273,22,26/06/24
13.350000000000025,19900.958333333332,26/06/24 23:00:00,-1.1499999999999755,23,26/06/24
11.720000000000027,19901.0,27/06/24 00:00:00,-1.6299999999999972,00,27/06/24
10.879999999999995,19901.041666666668,27/06/24 01:00:00,-0.8400000000000318,01,27/06/24
11.08000000000004,19901.083333333332,27/06/24 02:00:00,0.2000000000000437,02,27/06/24
11.090000000000032,19901.125,27/06/24 03:00:00,0.009999999999992681,03,27/06/24
11.050000000000011,19901.166666666668,27/06/24 04:00:00,-0.040000000000020464,04,27/06/24
10.350000000000025,19901.208333333332,27/06/24 05:00:00,-0.6999999999999869,05,27/06/24
9.910000000000023,19901.25,27/06/24 06:00:00,-0.4400000000000013,06,27/06/24
9.360000000000014,19901.291666666668,27/06/24 07:00:00,-0.5500000000000096,07,27/06/24
9.350000000000025,19901.333333333332,27/06/24 08:00:00,-0.009999999999989129,08,27/06/24
9.970000000000027,19901.375,27/06/24 09:00:00,0.6200000000000028,09,27/06/24
11.640000000000043,19901.416666666668,27/06/24 10:00:00,1.670000000000016,10,27/06/24
13.28000000000003,19901.458333333332,27/06/24 11:00:00,1.6399999999999864,11,27/06/24
15.060000000000002,19901.5,27/06/24 12:00:00,1.7799999999999727,12,27/06/24
16.75,19901.541666666668,27/06/24 13:00:00,1.6899999999999977,13,27/06/24
17.870000000000005,19901.583333333332,27/06/24 14:00:00,1.1200000000000045,14,27/06/24
18.200000000000045,19901.625,27/06/24 15:00:00,0.3300000000000409,15,27/06/24
18.98000000000001,19901.666666666668,27/06/24 16:00:00,0.7799999999999656,16,27/06/24
19.260000000000048,19901.708333333332,27/06/24 17:00:00,0.28000000000003666,17,27/06/24
18.890000000000043,19901.75,27/06/24 18:00:00,-0.37000000000000455,18,27/06/24
18.590000000000032,19901.791666666668,27/06/24 19:00:00,-0.30000000000001137,19,27/06/24
17.379999999999995,19901.833333333332,27/06/24 20:00:00,-1.2100000000000364,20,27/06/24
17.220000000000027,19901.875,27/06/24 21:00:00,-0.15999999999996817,21,27/06/24
16.430000000000007,19901.916666666668,27/06/24 22:00:00,-0.7900000000000205,22,27/06/24
15.430000000000009,19901.958333333336,27/06/24 23:00:00,-0.9999999999999982,23,27/06/24
14.640000000000043,19902.0,28/06/24 00:00:00,-0.7899999999999654,00,28/06/24
13.550000000000011,19902.041666666668,28/06/24 01:00:00,-1.0900000000000318,01,28/06/24
13.220000000000027,19902.083333333336,28/06/24 02:00:00,-0.3299999999999841,02,28/06/24
12.100000000000025,19902.125,28/06/24 03:00:00,-1.1200000000000028,03,28/06/24
11.53000000000003,19902.166666666668,28/06/24 04:00:00,-0.569999999999995,04,28/06/24
10.350000000000025,19902.208333333336,28/06/24 05:00:00,-1.180000000000005,05,28/06/24
9.670000000000016,19902.25,28/06/24 06:00:00,-0.6800000000000086,06,28/06/24
8.910000000000025,19902.291666666668,28/06/24 07:00:00,-0.7599999999999909,07,28/06/24
8.939999999999998,19902.333333333336,28/06/24 08:00:00,0.029999999999972715,08,28/06/24
9.200000000000044,19902.375,28/06/24 09:00:00,0.26000000000004597,09,28/06/24
9.760000000000048,19902.416666666668,28/06/24 10:00:00,0.560000000000004,10,28/06/24
11.0,19902.458333333336,28/06/24 11:00:00,1.2399999999999523,11,28/06/24
